source,target,source_index,target_index,ei
component_15,component_42,14,41,0.0111690607431143
component_42,component_21,41,20,0.011167843723664639
component_03,component_53,2,52,0.011167704210492513
component_02,component_42,1,41,0.011164852366472466
component_37,component_10,36,9,0.011160263388714231
component_22,component_40,21,39,0.011157050328408857
component_03,component_41,2,40,0.01115389552532653
component_36,component_08,35,7,0.011153013650115895
component_08,component_32,7,31,0.011151041895965719
component_05,component_25,4,24,0.01114813225050515
component_20,component_31,19,30,0.011140835872966992
component_50,component_54,49,53,0.011139081880834567
component_08,component_04,7,3,0.011138571777896011
component_24,component_35,23,34,0.011131363211697387
component_52,component_23,51,22,0.011128709586795793
component_31,component_33,30,32,0.011127254607918857
component_58,component_43,57,42,0.011123643865377453
component_60,component_27,59,26,0.011119249947647347
component_29,component_36,28,35,0.011113148477626122
component_60,component_54,59,53,0.01111170134418904
component_36,component_53,35,52,0.011102232580403104
component_11,component_50,10,49,0.011099194864060191
component_30,component_40,29,39,0.011094551603343383
component_18,component_14,17,13,0.011093877605695912
component_15,component_21,14,20,0.011092422153242687
component_60,component_42,59,41,0.011091163287622052
component_01,component_26,0,25,0.011090164039741168
component_37,component_03,36,2,0.011087121546985657
component_57,component_33,56,32,0.011084648068272696
component_02,component_44,1,43,0.011081310519349685
component_29,component_51,28,50,0.011081253421410864
component_33,component_42,32,41,0.0110801648124208
component_52,component_45,51,44,0.011079159695325913
component_26,component_06,25,5,0.011078818682887182
component_51,component_41,50,40,0.01107762098061471
component_57,component_38,56,37,0.011071221491735894
component_51,component_27,50,26,0.011069881274104354
component_53,component_12,52,11,0.011061990528471455
component_03,component_37,2,36,0.011056855095239015
component_13,component_42,12,41,0.011054562134646062
component_35,component_57,34,56,0.011053318264151457
component_55,component_04,54,3,0.01105103385245565
component_55,component_48,54,47,0.011050034178922363
component_21,component_31,20,30,0.01104604739794901
component_35,component_13,34,12,0.011045213774985463
component_42,component_20,41,19,0.011036304532124674
component_34,component_42,33,41,0.011032071788023678
component_46,component_60,45,59,0.011026027114513504
component_46,component_08,45,7,0.011022945516618421
component_06,component_09,5,8,0.011021783975386334
component_30,component_22,29,21,0.011019928831113468
component_04,component_03,3,2,0.011019320120166931
component_35,component_29,34,28,0.011018743067300996
component_02,component_30,1,29,0.011018667913308633
component_31,component_15,30,14,0.011017355071762935
component_43,component_24,42,23,0.011017279739850228
component_32,component_11,31,10,0.011016287576727901
component_01,component_10,0,9,0.011012971725685716
component_02,component_13,1,12,0.011009921150420876
component_43,component_31,42,30,0.011009137903341681
component_17,component_03,16,2,0.011003301131934595
component_09,component_54,8,53,0.011000757784717763
component_24,component_41,23,40,0.01100027919448765
component_09,component_56,8,55,0.010997625822233736
component_27,component_31,26,30,0.010996472941903424
component_03,component_32,2,31,0.01099367647684435
component_08,component_44,7,43,0.010991065566045677
component_02,component_60,1,59,0.010991000930863137
component_48,component_42,47,41,0.010988930207877168
component_19,component_01,18,0,0.010988762522738948
component_47,component_08,46,7,0.010988691727455091
component_52,component_47,51,46,0.010982154631435037
component_29,component_57,28,56,0.010980184205123589
component_59,component_22,58,21,0.010977238884271934
component_33,component_11,32,10,0.010966896628683998
component_24,component_10,23,9,0.010966857876135272
component_09,component_39,8,38,0.010965010859661728
component_20,component_33,19,32,0.01096451409931909
component_39,component_56,38,55,0.010957333980512018
component_14,component_58,13,57,0.01095481609716309
component_49,component_34,48,33,0.010952036734280135
component_52,component_16,51,15,0.01095193955384488
component_41,component_39,40,38,0.010950486133188164
component_55,component_14,54,13,0.010940534040298378
component_07,component_27,6,26,0.010935893059411228
component_56,component_55,55,54,0.01093420791088473
component_06,component_42,5,41,0.010932652484749283
component_23,component_36,22,35,0.010928124222963298
component_10,component_27,9,26,0.010916483085421369
component_42,component_36,41,35,0.010914837690353618
component_58,component_20,57,19,0.010911413947249926
component_37,component_16,36,15,0.010910915062225968
component_58,component_04,57,3,0.010909612250164624
component_16,component_52,15,51,0.010906903221041375
component_27,component_47,26,46,0.010897983882804496
component_44,component_23,43,22,0.010892882244907032
component_48,component_32,47,31,0.010891922903727203
component_18,component_22,17,21,0.01089176182688334
component_26,component_19,25,18,0.01088980897780889
component_55,component_32,54,31,0.010888482309884928
component_41,component_52,40,51,0.010877740422686522
component_06,component_36,5,35,0.01087496223083706
component_09,component_24,8,23,0.010873596938567154
component_54,component_24,53,23,0.010869446088098478
component_21,component_47,20,46,0.010868250446018024
component_50,component_20,49,19,0.010868241910594989
component_33,component_36,32,35,0.01086530713624878
component_05,component_01,4,0,0.01086279886617092
component_32,component_18,31,17,0.010860368897332329
component_39,component_46,38,45,0.010858241443514327
component_22,component_42,21,41,0.010855082026639984
component_39,component_32,38,31,0.010848701299569719
component_39,component_04,38,3,0.010848659495900748
component_31,component_56,30,55,0.010848568787718449
component_01,component_60,0,59,0.010843508244974487
component_09,component_59,8,58,0.010841174954880017
component_26,component_28,25,27,0.010840183714806884
component_05,component_19,4,18,0.010837849829302915
component_16,component_25,15,24,0.010835493361207149
component_08,component_05,7,4,0.010833852274927391
component_21,component_41,20,40,0.010828732375886219
component_11,component_08,10,7,0.010828634229178125
component_53,component_34,52,33,0.010825878915504017
component_53,component_56,52,55,0.010823063147316514
component_49,component_40,48,39,0.010820367923733087
component_14,component_49,13,48,0.010819230110090228
component_10,component_49,9,48,0.010815664669533653
component_11,component_01,10,0,0.010803003111912624
component_20,component_41,19,40,0.010801822616724355
component_59,component_16,58,15,0.010796043684088374
component_21,component_50,20,49,0.010795430195833955
component_08,component_31,7,30,0.010791830065755903
component_16,component_34,15,33,0.010790682908989435
component_28,component_60,27,59,0.010789850047975946
component_50,component_27,49,26,0.010784976073228592
component_10,component_25,9,24,0.01077853791899308
component_19,component_29,18,28,0.010767103916114351
component_34,component_14,33,13,0.010765833015922155
component_38,component_55,37,54,0.01076111364336274
component_02,component_11,1,10,0.010759034737036544
component_58,component_46,57,45,0.010752146073548019
component_49,component_55,48,54,0.010746892993934942
component_36,component_07,35,6,0.01074645383236783
component_29,component_56,28,55,0.01074529166925009
component_36,component_38,35,37,0.010743649269322031
component_49,component_03,48,2,0.0107378297521592
component_01,component_20,0,19,0.010734902402954383
component_19,component_55,18,54,0.01073038020264594
component_42,component_35,41,34,0.010727285503134176
component_05,component_35,4,34,0.010726382566102366
component_26,component_38,25,37,0.010719358567123471
component_51,component_38,50,37,0.010719330538484062
component_22,component_10,21,9,0.010718093135917428
component_29,component_13,28,12,0.010715664418197601
component_09,component_46,8,45,0.010715608367153795
component_47,component_50,46,49,0.010714952905120256
component_15,component_24,14,23,0.010714457679064981
component_12,component_16,11,15,0.010706517376573466
component_23,component_39,22,38,0.010703500879782002
component_30,component_10,29,9,0.010702718363615027
component_42,component_01,41,0,0.01069971932978131
component_57,component_10,56,9,0.010692713002932841
component_56,component_06,55,5,0.010691852929789913
component_29,component_12,28,11,0.010690918479766331
component_25,component_51,24,50,0.010690819236619742
component_13,component_16,12,15,0.010685309309265367
component_13,component_30,12,29,0.010675548010766533
component_04,component_19,3,18,0.010675220905920213
component_16,component_49,15,48,0.01067420724935264
component_22,component_05,21,4,0.01067376815129606
component_51,component_08,50,7,0.01067055350980084
component_42,component_60,41,59,0.01067039013759441
component_28,component_33,27,32,0.010669766321517393
component_60,component_39,59,38,0.010667556763332087
component_48,component_40,47,39,0.010666721994775585
component_42,component_24,41,23,0.010666059098659808
component_53,component_24,52,23,0.010665296066319385
component_20,component_28,19,27,0.010662828218497289
component_06,component_58,5,57,0.010661336358632312
component_06,component_44,5,43,0.0106584592786092
component_13,component_55,12,54,0.010657972164745289
component_55,component_38,54,37,0.010654888507732885
component_23,component_38,22,37,0.010651412251053927
component_12,component_04,11,3,0.010650476331913517
component_51,component_50,50,49,0.01065000990405185
component_48,component_55,47,54,0.01064861966249353
component_09,component_26,8,25,0.010648199111416456
component_50,component_14,49,13,0.010645440782857563
component_13,component_41,12,40,0.010644091434305558
component_28,component_30,27,29,0.010642750432110049
component_46,component_17,45,16,0.010641270114242651
component_58,component_28,57,27,0.010639691076215207
component_10,component_33,9,32,0.010639520170590444
