source,target,source_index,target_index,ei,bias_correction
component_25,component_09,24,8,0.007442389571090563,0.00012214486198658392
component_53,component_48,52,47,0.007441293310877908,0.00012214486198658392
component_48,component_56,47,55,0.007428138259211023,0.00012214486198658392
component_21,component_39,20,38,0.007422227798230581,0.00012214486198658392
component_45,component_33,44,32,0.007419748820606168,0.00012214486198658392
component_19,component_22,18,21,0.007366835685142201,0.00012214486198658392
component_23,component_25,22,24,0.007356817195024236,0.00012214486198658392
component_55,component_51,54,50,0.007350504478487995,0.00012214486198658392
component_01,component_38,0,37,0.007340333065613518,0.00012214486198658392
component_02,component_53,1,52,0.007311132458255178,0.00012214486198658392
component_49,component_41,48,40,0.007299536821045473,0.00012214486198658392
component_59,component_26,58,25,0.007281978849852131,0.00012214486198658392
component_16,component_06,15,5,0.0072567402903370454,0.00012214486198658392
component_17,component_29,16,28,0.007252052586818146,0.00012214486198658392
component_21,component_18,20,17,0.007237389222187752,0.00012214486198658392
component_38,component_47,37,46,0.007234159909751556,0.00012214486198658392
component_37,component_51,36,50,0.007221976200803453,0.00012214486198658392
component_38,component_57,37,56,0.007202271888582912,0.00012214486198658392
component_25,component_16,24,15,0.007201771833112285,0.00012214486198658392
component_25,component_47,24,46,0.007138454938245974,0.00012214486198658392
component_42,component_34,41,33,0.007137655514870607,0.00012214486198658392
component_03,component_38,2,37,0.007121640471472315,0.00012214486198658392
component_58,component_01,57,0,0.0071111073331397365,0.00012214486198658392
component_29,component_60,28,59,0.007097641985301464,0.00012214486198658392
component_21,component_27,20,26,0.007095373681278445,0.00012214486198658392
component_04,component_12,3,11,0.00708617086051559,0.00012214486198658392
component_16,component_37,15,36,0.0070661568909465115,0.00012214486198658392
component_05,component_48,4,47,0.006995542778784798,0.00012214486198658392
component_16,component_01,15,0,0.006979673237939302,0.00012214486198658392
component_09,component_57,8,56,0.006975056453944373,0.00012214486198658392
component_57,component_37,56,36,0.0069717978802954095,0.00012214486198658392
component_48,component_17,47,16,0.006970071036522232,0.00012214486198658392
component_15,component_25,14,24,0.006952734384345207,0.00012214486198658392
component_53,component_35,52,34,0.006906203741674215,0.00012214486198658392
component_58,component_30,57,29,0.006902969385335214,0.00012214486198658392
component_44,component_37,43,36,0.0069024505567976575,0.00012214486198658392
component_34,component_15,33,14,0.006896181050901163,0.00012214486198658392
component_11,component_15,10,14,0.00689297027246975,0.00012214486198658392
component_13,component_40,12,39,0.006892236296528414,0.00012214486198658392
component_30,component_17,29,16,0.006886554769275817,0.00012214486198658392
component_47,component_16,46,15,0.0068484340032613795,0.00012214486198658392
component_47,component_10,46,9,0.006837002242168689,0.00012214486198658392
component_50,component_37,49,36,0.006828704149932607,0.00012214486198658392
component_19,component_40,18,39,0.006799184384569746,0.00012214486198658392
component_09,component_27,8,26,0.0067937248486699894,0.00012214486198658392
component_30,component_07,29,6,0.006784482578325004,0.00012214486198658392
component_58,component_03,57,2,0.006780858640083952,0.00012214486198658392
component_52,component_26,51,25,0.006780677507035467,0.00012214486198658392
component_04,component_25,3,24,0.00676751223256058,0.00012214486198658392
component_47,component_02,46,1,0.006763355532195338,0.00012214486198658392
component_03,component_44,2,43,0.00674414889899348,0.00012214486198658392
component_47,component_39,46,38,0.006738973721063591,0.00012214486198658392
component_17,component_38,16,37,0.00671058314268,0.00012214486198658392
component_52,component_42,51,41,0.006709451440625919,0.00012214486198658392
component_45,component_59,44,58,0.006697725038730419,0.00012214486198658392
component_10,component_14,9,13,0.006687384681191839,0.00012214486198658392
component_38,component_04,37,3,0.006649290149557707,0.00012214486198658392
component_22,component_23,21,22,0.006647077941347381,0.00012214486198658392
component_31,component_59,30,58,0.006644793506809186,0.00012214486198658392
component_03,component_13,2,12,0.0066409615616422725,0.00012214486198658392
component_19,component_03,18,2,0.006640020678930392,0.00012214486198658392
component_24,component_56,23,55,0.0066159777376788844,0.00012214486198658392
component_02,component_23,1,22,0.006608440646526844,0.00012214486198658392
component_15,component_12,14,11,0.006604837117990838,0.00012214486198658392
component_31,component_40,30,39,0.006598239762732628,0.00012214486198658392
component_47,component_22,46,21,0.006575400364821593,0.00012214486198658392
component_24,component_39,23,38,0.006563806834278391,0.00012214486198658392
component_08,component_09,7,8,0.006560338405212827,0.00012214486198658392
component_24,component_49,23,48,0.006550117280160628,0.00012214486198658392
component_11,component_21,10,20,0.0065493528044270385,0.00012214486198658392
component_09,component_16,8,15,0.006547501847044243,0.00012214486198658392
component_12,component_35,11,34,0.006542976129589153,0.00012214486198658392
component_49,component_52,48,51,0.006531970068143815,0.00012214486198658392
component_03,component_36,2,35,0.006527658900447918,0.00012214486198658392
component_01,component_59,0,58,0.006515516080488112,0.00012214486198658392
component_01,component_12,0,11,0.006512181285444446,0.00012214486198658392
component_50,component_05,49,4,0.006486515790231288,0.00012214486198658392
component_26,component_48,25,47,0.0064865091841202,0.00012214486198658392
component_32,component_57,31,56,0.006477995229034429,0.00012214486198658392
component_34,component_10,33,9,0.0064585618974330955,0.00012214486198658392
component_51,component_44,50,43,0.006453879868298188,0.00012214486198658392
component_54,component_20,53,19,0.0064492247980129066,0.00012214486198658392
component_06,component_01,5,0,0.006448207744111436,0.00012214486198658392
component_03,component_56,2,55,0.006442042237864239,0.00012214486198658392
component_60,component_16,59,15,0.006409376398090428,0.00012214486198658392
component_37,component_42,36,41,0.006405866526442857,0.00012214486198658392
component_05,component_18,4,17,0.006393786247484205,0.00012214486198658392
component_24,component_31,23,30,0.006382347141821126,0.00012214486198658392
component_01,component_56,0,55,0.0063618339008916355,0.00012214486198658392
component_48,component_25,47,24,0.006353389525469054,0.00012214486198658392
component_58,component_22,57,21,0.006347043877267554,0.00012214486198658392
component_50,component_11,49,10,0.006329481069881824,0.00012214486198658392
component_11,component_35,10,34,0.006308085534855904,0.00012214486198658392
component_19,component_43,18,42,0.006294442689204281,0.00012214486198658392
component_17,component_42,16,41,0.006275191534854964,0.00012214486198658392
component_08,component_01,7,0,0.0062744374279067126,0.00012214486198658392
component_15,component_56,14,55,0.006251887813118851,0.00012214486198658392
component_48,component_24,47,23,0.006238246207481153,0.00012214486198658392
component_29,component_20,28,19,0.006235870292326935,0.00012214486198658392
component_58,component_56,57,55,0.006229881607557576,0.00012214486198658392
component_28,component_59,27,58,0.0061950780070378,0.00012214486198658392
component_42,component_55,41,54,0.006159656412454506,0.00012214486198658392
component_08,component_57,7,56,0.006150264279003629,0.00012214486198658392
component_50,component_31,49,30,0.006135675475292043,0.00012214486198658392
component_44,component_30,43,29,0.006133017932533181,0.00012214486198658392
component_39,component_36,38,35,0.0061179320288001935,0.00012214486198658392
component_47,component_05,46,4,0.0061093860824199195,0.00012214486198658392
component_05,component_49,4,48,0.006106224074287552,0.00012214486198658392
component_13,component_31,12,30,0.006102884671802001,0.00012214486198658392
component_45,component_23,44,22,0.006102439891172484,0.00012214486198658392
component_08,component_14,7,13,0.006093373337898094,0.00012214486198658392
component_06,component_02,5,1,0.00608255214852808,0.00012214486198658392
component_25,component_52,24,51,0.0060822381610495645,0.00012214486198658392
component_44,component_29,43,28,0.0060755261112335635,0.00012214486198658392
component_39,component_60,38,59,0.006070301699077978,0.00012214486198658392
component_37,component_32,36,31,0.006061872131587116,0.00012214486198658392
component_55,component_08,54,7,0.006043188783170242,0.00012214486198658392
component_05,component_13,4,12,0.006041397082669764,0.00012214486198658392
component_57,component_20,56,19,0.006032797547540548,0.00012214486198658392
component_58,component_47,57,46,0.006025147255934744,0.00012214486198658392
component_53,component_21,52,20,0.006024659496814574,0.00012214486198658392
component_05,component_52,4,51,0.006024495760224903,0.00012214486198658392
component_49,component_27,48,26,0.006016919397730641,0.00012214486198658392
component_03,component_08,2,7,0.006003967877011044,0.00012214486198658392
component_24,component_51,23,50,0.005997369134354899,0.00012214486198658392
component_01,component_24,0,23,0.005992445532081014,0.00012214486198658392
component_57,component_30,56,29,0.005988740709336865,0.00012214486198658392
component_52,component_33,51,32,0.005979948183573116,0.00012214486198658392
component_56,component_35,55,34,0.00596558534789955,0.00012214486198658392
component_53,component_29,52,28,0.005962628250088276,0.00012214486198658392
component_41,component_26,40,25,0.005934403415606207,0.00012214486198658392
component_26,component_57,25,56,0.005921718618912769,0.00012214486198658392
component_46,component_56,45,55,0.005920473068904249,0.00012214486198658392
component_47,component_60,46,59,0.005906930277902317,0.00012214486198658392
component_14,component_44,13,43,0.0058940569745486796,0.00012214486198658392
component_03,component_46,2,45,0.005893581066376325,0.00012214486198658392
component_30,component_02,29,1,0.005864519084986787,0.00012214486198658392
component_54,component_08,53,7,0.0058571863408458736,0.00012214486198658392
component_53,component_44,52,43,0.005856739820215251,0.00012214486198658392
component_41,component_55,40,54,0.0058502078908526465,0.00012214486198658392
component_27,component_17,26,16,0.005827544766151827,0.00012214486198658392
component_55,component_39,54,38,0.005826299966680316,0.00012214486198658392
component_47,component_24,46,23,0.005813974253398589,0.00012214486198658392
component_13,component_36,12,35,0.005812601672797072,0.00012214486198658392
component_37,component_20,36,19,0.005807422637244618,0.00012214486198658392
component_59,component_19,58,18,0.00580549411904732,0.00012214486198658392
component_46,component_16,45,15,0.005804956300328476,0.00012214486198658392
component_45,component_43,44,42,0.005796328223737738,0.00012214486198658392
component_54,component_59,53,58,0.005786601086346751,0.00012214486198658392
component_12,component_43,11,42,0.005784794995521919,0.00012214486198658392
