source,target,lag,total_effect
40,52,3,0.0037690753026454068
40,53,3,-0.000934742805835475
40,54,3,0.002779691445314155
40,55,3,-0.0030018302777016182
40,56,3,0.0038047317617632605
40,57,3,0.004936880224884484
40,58,3,0.0007714349326472504
40,59,3,0.003488232263276886
41,0,3,0.010241548286283448
41,1,3,-0.017366359669806944
41,2,3,-0.03176117910822645
41,3,3,-0.022766336095512797
41,4,3,-0.002674011801186103
41,5,3,-0.006122359759586336
41,6,3,-0.012771918187536225
41,7,3,0.016863359252033267
41,8,3,0.03703116080915767
41,9,3,-0.006091630861609266
41,10,3,0.006098864373405885
41,11,3,-0.017989881695266673
41,12,3,-0.00102896754405446
41,13,3,0.005205210923675422
41,14,3,0.009513731502716952
41,15,3,-0.016108376150732254
41,16,3,0.0038254895572744883
41,17,3,-0.031481589450410345
41,18,3,-0.006498257944739146
41,19,3,-0.028679673255232352
41,20,3,0.0016027939883539548
41,21,3,0.012920606369732053
41,22,3,-0.023450651154391502
41,23,3,0.007946520196584265
41,24,3,-0.0020234109881442893
41,25,3,-0.0010962980797318462
41,26,3,-0.005814650232643255
41,27,3,0.0041308023403398625
41,28,3,0.005031143123253435
41,29,3,0.010397388464033385
41,30,3,0.006338908096189979
41,31,3,-0.013411105971303516
41,32,3,-0.002019712402279099
41,33,3,0.008449930315936749
41,34,3,-0.010087279546819834
41,35,3,-0.016864343629283966
41,36,3,0.0032456431840636717
41,37,3,0.0029534247278076436
41,38,3,-0.012309142190898924
41,39,3,0.008193154351079892
41,40,3,-0.010542521075990423
41,42,3,-0.010854546037778886
41,43,3,-0.0008865445554233465
41,44,3,0.0013384164429950385
41,45,3,-0.010308666511181475
41,46,3,0.005204636874315944
41,47,3,-0.010760556916146089
41,48,3,-0.011598498067240429
41,49,3,0.01213440870186263
41,50,3,0.007138127839729703
41,51,3,-0.008483099115421746
41,52,3,-0.0046147217220545425
41,53,3,-0.005499214817110236
41,54,3,0.0009860254286623903
41,55,3,-0.0010466568414419528
41,56,3,-0.0025269878428562354
41,57,3,-0.020375170992158274
41,58,3,-0.0017087699571638564
41,59,3,-0.016001592782952913
42,0,3,-0.00041766120389166196
42,1,3,0.009690360265196131
42,2,3,0.007011543299266381
42,3,3,-0.013351137179629774
42,4,3,-0.045614559808507246
42,5,3,-0.012427136322695684
42,6,3,0.007374317805045674
42,7,3,0.012790639917031122
42,8,3,-0.003378775132280969
42,9,3,0.004056888106577531
42,10,3,-0.0022397014138315946
42,11,3,0.01015649014575509
42,12,3,0.0015184909977119417
42,13,3,0.00814448652206617
42,14,3,-0.005307210762130678
42,15,3,-0.019098666715638642
42,16,3,0.001115859961477878
42,17,3,0.03983492063100726
42,18,3,0.004858563828181707
42,19,3,0.016796632837556648
42,20,3,0.015213088228823723
42,21,3,-0.03219742677003326
42,22,3,-0.026949193875602254
42,23,3,-0.0036112796355329125
42,24,3,0.0003942538025914306
42,25,3,-0.0049242829095858575
42,26,3,0.008337464435972991
42,27,3,0.010478852126946835
42,28,3,0.0010293306988430728
42,29,3,-0.020037595239073704
42,30,3,-0.013421197015626878
42,31,3,0.015367944454168727
42,32,3,-0.0026924213116656034
42,33,3,0.025990613314765154
42,34,3,-0.013773137522209584
42,35,3,-0.007812253104663002
42,36,3,0.0013260388637000803
42,37,3,0.004055628246066808
42,38,3,0.013281519715403678
42,39,3,0.015496967143020918
42,40,3,0.009818473152935306
42,41,3,-0.007500950660866125
42,43,3,0.0018507663405925843
42,44,3,-0.0062815761793075225
42,45,3,-0.0077789983380907235
42,46,3,-0.003983697078278221
42,47,3,-0.009990984922342143
42,48,3,-0.0012802223950427445
42,49,3,-0.003772677307045803
42,50,3,0.00605371915930521
42,51,3,-0.013138238150881264
42,52,3,-1.4004077075612851e-05
42,53,3,-0.00965193964381325
42,54,3,-0.01393783258671291
42,55,3,0.003233247287170798
42,56,3,0.0012305658388200409
42,57,3,-0.00020586036693061408
42,58,3,-0.000991122585736625
42,59,3,0.020118511133769022
43,0,3,-0.0005926953156331705
43,1,3,-0.024145166639679805
43,2,3,0.031532556268846414
43,3,3,0.014684378448585696
43,4,3,0.03577784653615574
43,5,3,-0.001698555307536109
43,6,3,0.0040388096984763375
43,7,3,3.365512180983583e-05
43,8,3,-0.014226746863474683
43,9,3,-0.003076948960538722
43,10,3,-0.0006849196387645696
43,11,3,0.010018891223328897
43,12,3,0.0013868391997757929
43,13,3,0.023115975806016008
43,14,3,0.006837002386056135
43,15,3,0.0006903717874157823
43,16,3,0.008202249773036506
43,17,3,-0.011099622116704169
43,18,3,-0.014473988227882024
43,19,3,-0.00603756658666659
43,20,3,-0.004984251181566543
43,21,3,0.0013010072255966775
43,22,3,0.015425378584878604
43,23,3,-0.01981368525499046
43,24,3,-0.006258904265823508
43,25,3,-0.011861207131068502
43,26,3,-0.004320286297477495
43,27,3,-0.006337596255098707
43,28,3,-0.0030808910900637382
43,29,3,-0.005918640196235038
43,30,3,0.008339662966794205
43,31,3,-0.028704307252299464
43,32,3,0.008256192744841816
43,33,3,-0.009621192825969719
43,34,3,0.008799326341812368
43,35,3,-0.0025505841349196525
43,36,3,-0.001199382389058244
43,37,3,-0.011409053152474972
43,38,3,-0.010884218906453743
43,39,3,-0.00677771883165132
43,40,3,-0.005609028130936308
43,41,3,0.002241417058636787
43,42,3,0.0052288216327132896
43,44,3,-0.0011042187840668623
43,45,3,-0.0006572821220202384
43,46,3,-0.011476978624162923
43,47,3,0.004868236929644516
43,48,3,-0.0017827015773354013
43,49,3,-0.022432012918164823
43,50,3,-0.004741760182238456
43,51,3,-0.003920008132220022
43,52,3,0.004859924009272431
43,53,3,-0.008833672006442741
43,54,3,-0.0017358751546754665
43,55,3,0.0007274459928018835
43,56,3,-0.007441270094828605
43,57,3,-0.0001212382021910148
43,58,3,-0.00020216840465267359
43,59,3,-0.006237723557043967
44,0,3,0.00792529951841864
44,1,3,0.0017018789692158183
44,2,3,-0.0009128476799274013
44,3,3,0.011888248521639838
44,4,3,-0.0040071872310800056
44,5,3,0.009475932985164718
44,6,3,-0.012793961180068019
44,7,3,-0.03432144696723288
44,8,3,-0.02123064113766499
44,9,3,-0.014640796397321463
44,10,3,0.0028861547422144706
44,11,3,0.005138426368311546
44,12,3,-0.02764488899507873
44,13,3,-0.011555487144648775
44,14,3,-0.013605141711862324
44,15,3,0.021303556809037495
44,16,3,-8.017928000697647e-05
44,17,3,-0.01059030786726881
44,18,3,0.01635925461192675
44,19,3,-0.010846690872789248
44,20,3,-0.0056305730393622355
44,21,3,0.03517490086319387
44,22,3,0.024732550248529647
44,23,3,-0.004288800640620716
44,24,3,0.0012438843080817144
44,25,3,0.012660999591313084
44,26,3,-0.0025399720639383014
44,27,3,-0.009206774602706785
44,28,3,-0.0012257618151812221
44,29,3,-0.052906407510953955
44,30,3,-0.008061025596513591
44,31,3,0.010445187301096934
44,32,3,0.0017079068673941003
44,33,3,-0.012159772247011561
44,34,3,0.004912481696301711
44,35,3,0.006311388416183383
44,36,3,-0.004425007345835211
44,37,3,-0.0019540257878795696
44,38,3,0.0037725563027202883
44,39,3,-0.0010172040988250402
44,40,3,0.0006590258526955007
44,41,3,0.001759658800274242
44,42,3,-0.002324107726825236
44,43,3,-0.023126057805989288
44,45,3,-0.013119278879015121
44,46,3,-0.0012936124207670405
44,47,3,0.01345165512198972
44,48,3,-0.0010199953373925025
44,49,3,0.0031098402101734078
44,50,3,-0.0005187895628121543
44,51,3,0.007522327888045897
44,52,3,0.005377942861905164
44,53,3,0.018566066655332194
44,54,3,0.01631982653060038
44,55,3,0.00578555914911218
44,56,3,0.0034692274732457938
44,57,3,0.002265641467842356
44,58,3,0.00013948790218554368
44,59,3,-0.01993247431701623
45,0,3,0.006915030257775769
45,1,3,-0.058074580304342316
45,2,3,0.005794130636988534
45,3,3,0.0037800646622079457
45,4,3,-0.004039022395569208
45,5,3,-0.00423488107986055
45,6,3,-0.021080269588268225
45,7,3,0.005047705308720867
45,8,3,-0.016946446315708363
45,9,3,-0.005807198263367282
45,10,3,-0.03552226247079765
45,11,3,0.01490045226997052
45,12,3,0.013651748571585008
45,13,3,0.005012173987607791
45,14,3,0.012465441615078454
45,15,3,-0.013330432183239932
45,16,3,0.0020487365711613983
45,17,3,0.0011438491176907904
45,18,3,0.0007177912100084002
45,19,3,0.00929868773495658
45,20,3,0.002596938786100482
45,21,3,-0.006947521746185104
45,22,3,-0.01922403915951881
45,23,3,-0.027665541059910263
45,24,3,-0.001636778578716643
45,25,3,-0.06059211134707182
45,26,3,-0.00010888955591681628
45,27,3,-0.05451161904139469
45,28,3,-0.013593448936540891
45,29,3,-0.007276025538972562
45,30,3,-0.0192559808441602
45,31,3,-0.001034671519489322
45,32,3,0.010870493808162355
45,33,3,-0.009912484303027795
45,34,3,0.0014718609982786143
45,35,3,-0.018507183575501508
45,36,3,0.0008732714745597858
45,37,3,-0.009466236662212683
45,38,3,-0.008224007396597765
45,39,3,-0.0032696003011586684
45,40,3,-0.0025371865440326348
45,41,3,0.0013992299038092446
45,42,3,0.014813350368698016
45,43,3,-0.010087243657456255
45,44,3,0.017089404810033845
45,46,3,-0.017215490945663204
45,47,3,-0.002508626255896441
45,48,3,0.004202827664645982
45,49,3,-0.0024706808684807867
45,50,3,-0.0019265818981538195
45,51,3,-0.018882386915826985
45,52,3,-0.005764247756785943
45,53,3,-0.007028438985605802
45,54,3,-0.004364516856199956
45,55,3,0.0015056707738063037
45,56,3,0.0019704022255613365
45,57,3,0.009478432772439824
45,58,3,-0.0018835575686504697
45,59,3,0.0062400906688259185
46,0,3,-0.04476060315008438
46,1,3,0.020634524135003177
46,2,3,0.004554019710360875
46,3,3,-0.001504965194456755
46,4,3,0.0064756339246931196
46,5,3,0.005144772249583953
46,6,3,-0.013482182068095833
46,7,3,0.001588485287519979
46,8,3,0.008973477763640108
46,9,3,0.03742528800333589
46,10,3,0.0004488745338991013
46,11,3,0.006800256941505077
46,12,3,-0.011447409182910512
46,13,3,0.02272897804649736
46,14,3,-0.009496090515366715
46,15,3,0.015176742484741258
46,16,3,0.0023765495180183274
46,17,3,-0.011124469757793479
46,18,3,-0.008829538672343203
46,19,3,-0.017778577056705543
46,20,3,0.011830105911643171
46,21,3,0.03381664740864365
46,22,3,-0.0004546888955643084
46,23,3,0.006755736276120701
46,24,3,-0.002095109627336397
46,25,3,0.006224523035291922
46,26,3,0.0005589278059369735
46,27,3,0.009716907338097255
46,28,3,0.008045195186986515
46,29,3,-0.006249970169917626
46,30,3,0.0372326293777036
46,31,3,-0.0210708452625935
46,32,3,-0.07061969174300561
46,33,3,0.033494634049601
46,34,3,-0.001191965153840887
46,35,3,-0.00223174569041757
46,36,3,0.00102313871149173
46,37,3,-0.005861917329501454
46,38,3,-0.013534241980031378
46,39,3,0.006875033065512367
46,40,3,0.0004075061946225364
46,41,3,0.023855999342117865
46,42,3,0.009486572748800897
46,43,3,-0.008982871025403096
46,44,3,0.002075142763373798
46,45,3,-0.004333124664001915
46,47,3,0.022995943530563882
46,48,3,0.0033471848167213976
46,49,3,-0.00863718034813689
46,50,3,0.005263254768530554
46,51,3,-0.004327298290464554
46,52,3,0.0024257253817841205
46,53,3,0.05419029743485759
46,54,3,-0.011974764915678804
46,55,3,0.010085762239041838
46,56,3,-0.019593875977925352
46,57,3,0.00526108982649961
46,58,3,-0.0021432246205116655
46,59,3,-0.0020008859525208374
47,0,3,-0.0157383360048821
47,1,3,0.0160699464571624
47,2,3,0.010756042972517619
47,3,3,0.005987790053174665
47,4,3,0.007180252178786172
47,5,3,0.006411963508609458
47,6,3,0.01837052467644413
47,7,3,0.006184142603695746
47,8,3,0.019514146410367934
47,9,3,0.006914508946044154
47,10,3,0.0024579140769661265
47,11,3,0.00682617976728606
47,12,3,0.015534989028194413
47,13,3,-0.005594734379264507
47,14,3,-0.024851396619904056
47,15,3,0.006379349623035918
47,16,3,0.007759076011458912
47,17,3,-0.005865482890146673
47,18,3,-0.012019660440505816
47,19,3,-0.02934695001840087
47,20,3,0.0034716779237100887
47,21,3,0.01594239085766228
47,22,3,0.011958388761417364
47,23,3,0.0028899749884885983
47,24,3,-0.005451176755328281
47,25,3,0.008809639674873184
47,26,3,0.006129544411198862
47,27,3,-0.0033822099005107586
47,28,3,-0.00813093139014965
47,29,3,-0.021598961823919748
47,30,3,0.01763238864117229
47,31,3,-0.026039261520225874
47,32,3,0.000890889383024434
47,33,3,0.0004283473870564951
47,34,3,0.006014085553566448
47,35,3,0.011513937243534552
47,36,3,-0.014164050076834652
47,37,3,-0.011378303352882592
47,38,3,-0.00675380031583044
47,39,3,0.002296472081010576
47,40,3,-0.015267063966965989
47,41,3,-0.0007463921557728245
47,42,3,0.004883517821787074
47,43,3,-0.0074613466898915985
47,44,3,0.0026120180301082213
47,45,3,-0.0007342759469019114
47,46,3,-0.005253105669955571
47,48,3,-0.0027183907383414438
47,49,3,-0.003179981787300769
47,50,3,-0.002700273125200374
47,51,3,0.015414964267953487
47,52,3,-0.01804857011122879
47,53,3,0.0006079063413260154
47,54,3,-0.0003895411286069511
47,55,3,0.0008249472183519233
47,56,3,-0.007274967534673904
47,57,3,0.0068907147043760315
47,58,3,-0.0034545143052529593
47,59,3,-0.010369298032131116
48,0,3,0.008251137605749794
48,1,3,0.009135302650938128
48,2,3,0.00858363075541934
48,3,3,0.06286430467430033
48,4,3,0.001557973402535289
48,5,3,-0.0027046954322085598
48,6,3,0.005180711070067267
48,7,3,-0.004559631072971066
48,8,3,-0.036207665280158285
48,9,3,-0.01756045855639012
48,10,3,-0.005788414096043152
48,11,3,0.00856074828570001
48,12,3,-0.0013663017331386955
48,13,3,-0.002726536472815657
48,14,3,0.01586213036832942
48,15,3,-0.0006240564192577144
48,16,3,0.005149283925145008
48,17,3,0.01168784666087983
48,18,3,0.013589387876918118
48,19,3,0.0010853365270069378
48,20,3,0.00573542095973576
48,21,3,-0.01499703494862075
48,22,3,-0.009407804988781241
48,23,3,-0.005966966117412846
48,24,3,0.01792110923608975
48,25,3,0.0020612635595553385
48,26,3,0.00016050167851464756
48,27,3,0.003476322048081744
48,28,3,0.00602126337523388
48,29,3,-0.006740451396976965
48,30,3,-0.010745759630449013
48,31,3,0.006297478392377493
48,32,3,-0.0008302965166846961
48,33,3,0.0010267471055648144
48,34,3,0.05110094262113731
48,35,3,-0.00015177769754002018
48,36,3,0.002130211367390828
48,37,3,-0.0030641449695182343
48,38,3,0.0034700540257612228
48,39,3,0.0050406728664879556
48,40,3,0.00722698907803882
48,41,3,-0.0063727821985098765
48,42,3,0.009503100774532421
48,43,3,-0.01099056697145817
48,44,3,0.006516586516679902
48,45,3,-0.006683096074400128
48,46,3,0.004554434223250641
48,47,3,-0.005709335095979275
48,49,3,0.011563958710021248
48,50,3,0.001142997795957175
48,51,3,0.003609612579373206
48,52,3,-0.001707233500516583
48,53,3,-0.013310881170140565
48,54,3,0.005450480022381406
48,55,3,-0.0037256228769657566
48,56,3,-0.00010461136035510659
48,57,3,-0.016675995941380216
48,58,3,0.009835931623073373
48,59,3,0.0033332415286202273
49,0,3,-0.0062781823547914855
49,1,3,0.014429678612315802
49,2,3,-0.010058784384326027
49,3,3,-0.027097481475604365
49,4,3,-0.003505495517051176
49,5,3,0.017979888893985923
49,6,3,-0.007537517552597701
49,7,3,-0.0002632596416228235
49,8,3,0.005528660363241834
49,9,3,0.00463631434010075
49,10,3,0.015999135042551942
49,11,3,-0.01047216684247803
49,12,3,0.0033970174566044955
49,13,3,-0.005210638763746142
49,14,3,-0.019231341529488813
49,15,3,0.007054813358328103
49,16,3,-0.0004552523520978558
49,17,3,0.005655817960286994
49,18,3,0.018270053649909416
49,19,3,0.00862499314384466
49,20,3,-0.004307565888526116
49,21,3,-0.0033389762881430537
49,22,3,-0.01101985016698548
49,23,3,0.0058943345008947235
49,24,3,0.021318890815993002
49,25,3,0.00041353188938485913
49,26,3,-0.0012995151543821084
49,27,3,-0.005965950913876997
49,28,3,-0.00343421976955351
49,29,3,-0.02401163841739582
49,30,3,0.0004598695141989598
49,31,3,0.0026398558282067683
49,32,3,1.53793723370807e-05
49,33,3,0.0003342789858630147
49,34,3,-0.007704878408073848
49,35,3,-0.023718392282486653
49,36,3,0.006255082119629926
49,37,3,0.011810315613433662
49,38,3,0.006671235363545559
49,39,3,-0.00027753737980640113
49,40,3,0.01821970270174052
49,41,3,0.0032760274660513502
49,42,3,-0.010481942553502014
49,43,3,-0.02752729261810734
49,44,3,0.0037881502021525786
49,45,3,-0.022722848688375614
49,46,3,0.0028356939559646844
49,47,3,8.82699574911761e-05
49,48,3,-0.016921201122568178
49,50,3,0.015623443133491913
49,51,3,-0.004581655823268441
49,52,3,0.002416982264714905
49,53,3,-0.013546291556330721
49,54,3,0.018601132313285664
49,55,3,0.0025228593197484904
49,56,3,0.004413639429265802
49,57,3,-0.0020077515490204397
49,58,3,-0.008992435660068613
49,59,3,-0.004448688444687169
50,0,3,-0.0003555992887890679
50,1,3,0.007610026857394288
50,2,3,-0.008129832106549665
50,3,3,0.021796906603674112
50,4,3,-0.00595582326849448
50,5,3,-0.003722960971773066
50,6,3,0.03538755857095353
50,7,3,-0.006898073455306138
50,8,3,-0.006061743239362583
50,9,3,-0.0008135166848995275
50,10,3,0.010230711224299568
50,11,3,-0.017613182391280683
50,12,3,0.018461776132172494
50,13,3,8.697710804866498e-05
50,14,3,0.005479926563634601
50,15,3,-0.008686023896979835
50,16,3,-0.04209564061131265
50,17,3,-0.03710904380709185
50,18,3,0.010560672974099534
50,19,3,0.019114753509001693
50,20,3,0.0017577801430004667
50,21,3,-0.017185330540387386
50,22,3,-0.014715679228876384
50,23,3,-0.0067617390026596695
50,24,3,0.00810000417383065
50,25,3,-0.00944527360208098
50,26,3,-0.007444719804454846
50,27,3,0.002861227610381437
50,28,3,-0.004139322058974771
50,29,3,-0.012072854787206712
50,30,3,-0.016512263879837768
50,31,3,-0.009633055116132092
50,32,3,0.0020220687491448244
50,33,3,-0.006237241583513022
50,34,3,-0.00442472204851632
50,35,3,-0.010278013424308355
50,36,3,0.017532028301289644
50,37,3,0.019743004857706976
50,38,3,0.01801823418408339
50,39,3,-0.006739160373279802
50,40,3,0.019062180747923402
50,41,3,0.006972907892382545
50,42,3,-0.0032318781373150587
50,43,3,-0.006126681566217568
50,44,3,-0.009500820036472868
50,45,3,-0.010236766351419981
50,46,3,-0.009068950282298817
50,47,3,-0.0005749766941982736
50,48,3,0.004839644289493315
50,49,3,0.012309764618889841
50,51,3,-0.01171856146404969
50,52,3,0.008831432035597286
50,53,3,-0.0065856876796142215
50,54,3,0.017798526989380708
50,55,3,0.002577135695909613
50,56,3,0.006418549714047918
50,57,3,0.0032275613921725716
50,58,3,-0.00019463796744118142
50,59,3,0.009728467605159673
51,0,3,0.010373053846655838
51,1,3,0.009784255712527163
51,2,3,-0.0010810197473418964
51,3,3,0.0003697103954520243
51,4,3,0.0041294168148102986
51,5,3,0.0006494111273724033
51,6,3,0.003483903429053869
51,7,3,-0.013623549971875886
51,8,3,-0.01037327713054681
51,9,3,0.01563212851669322
51,10,3,-0.0016799964725253355
51,11,3,-0.0027019542341869037
51,12,3,-0.00016961285526936182
51,13,3,-0.00030095465583645587
51,14,3,0.0076512812187874545
51,15,3,0.006262855935503416
51,16,3,0.0002621231176635862
51,17,3,-0.004650888051987355
51,18,3,0.001237617408475576
51,19,3,-0.008049868170311043
51,20,3,-0.00024779466125426344
51,21,3,0.01877519674158014
51,22,3,0.0043775403456176665
51,23,3,-0.009549590807706978
51,24,3,-0.0161066445143006
51,25,3,0.002930547007779691
51,26,3,0.012094177673078141
51,27,3,0.0017075389706829192
51,28,3,0.004026647918389754
51,29,3,0.0009029664090623241
51,30,3,0.004475022095561764
51,31,3,0.002157782054778689
51,32,3,0.00048673275731127085
51,33,3,-0.0027701332690683264
51,34,3,0.006098854465184071
51,35,3,-0.03518836366606694
51,36,3,-0.010033302708235574
51,37,3,-0.006177443356560248
51,38,3,-0.00015021049780056424
51,39,3,0.0033700040869867097
51,40,3,-0.00034634365590848
51,41,3,-0.0009123215152227132
51,42,3,0.004725433307455164
51,43,3,0.04140863666852465
51,44,3,0.0005900675690841121
