dynamics,label,L,center,seed,repeat,noise_std,n_samples,source_dim,target_dim,baseline,baseline_ei_tm,baseline_metadata
exponential,exp(x),4.0,-3.0,21065531,6,0.05,4096,1,1,identity,3.143301253127621,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-3.0,21065548,7,0.05,4096,1,1,variance_matched,0.7736634418865334,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-3.0,21065548,7,0.05,4096,1,1,identity,3.1382516051119893,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-3.0,21065565,8,0.05,4096,1,1,variance_matched,0.7543128481312817,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-3.0,21065565,8,0.05,4096,1,1,identity,3.147449385980506,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-3.0,21065582,9,0.05,4096,1,1,variance_matched,0.7710058369735615,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-3.0,21065582,9,0.05,4096,1,1,identity,3.15141386556781,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-2.0,21066429,0,0.05,4096,1,1,variance_matched,1.6622225521356158,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-2.0,21066429,0,0.05,4096,1,1,identity,3.1302663390264382,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-2.0,21066446,1,0.05,4096,1,1,variance_matched,1.6186688034964534,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-2.0,21066446,1,0.05,4096,1,1,identity,3.131875550090345,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-2.0,21066463,2,0.05,4096,1,1,variance_matched,1.6166473253437834,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-2.0,21066463,2,0.05,4096,1,1,identity,3.1408846758575755,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-2.0,21066480,3,0.05,4096,1,1,variance_matched,1.644056125377626,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-2.0,21066480,3,0.05,4096,1,1,identity,3.1629576883014576,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-2.0,21066497,4,0.05,4096,1,1,variance_matched,1.6486394620865443,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-2.0,21066497,4,0.05,4096,1,1,identity,3.153588909327333,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-2.0,21066514,5,0.05,4096,1,1,variance_matched,1.65405074488072,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-2.0,21066514,5,0.05,4096,1,1,identity,3.163329734952709,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-2.0,21066531,6,0.05,4096,1,1,variance_matched,1.661885165733736,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-2.0,21066531,6,0.05,4096,1,1,identity,3.1435196141877806,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-2.0,21066548,7,0.05,4096,1,1,variance_matched,1.6470744483204471,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-2.0,21066548,7,0.05,4096,1,1,identity,3.146884751346268,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-2.0,21066565,8,0.05,4096,1,1,variance_matched,1.6331125199587235,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-2.0,21066565,8,0.05,4096,1,1,identity,3.1335047623152343,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-2.0,21066582,9,0.05,4096,1,1,variance_matched,1.628575496200311,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-2.0,21066582,9,0.05,4096,1,1,identity,3.1219747804106905,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-1.0,21067429,0,0.05,4096,1,1,variance_matched,2.626933880848801,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-1.0,21067429,0,0.05,4096,1,1,identity,3.1486453604337474,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-1.0,21067446,1,0.05,4096,1,1,variance_matched,2.6505382654519263,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-1.0,21067446,1,0.05,4096,1,1,identity,3.1388430565101517,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-1.0,21067463,2,0.05,4096,1,1,variance_matched,2.6506494952111312,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-1.0,21067463,2,0.05,4096,1,1,identity,3.1267676987114132,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-1.0,21067480,3,0.05,4096,1,1,variance_matched,2.6285217086896706,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-1.0,21067480,3,0.05,4096,1,1,identity,3.130793351338413,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-1.0,21067497,4,0.05,4096,1,1,variance_matched,2.6146299091914367,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-1.0,21067497,4,0.05,4096,1,1,identity,3.131430331602919,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-1.0,21067514,5,0.05,4096,1,1,variance_matched,2.640256066359618,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-1.0,21067514,5,0.05,4096,1,1,identity,3.16422411325848,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-1.0,21067531,6,0.05,4096,1,1,variance_matched,2.621475795301119,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-1.0,21067531,6,0.05,4096,1,1,identity,3.1455791324316777,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-1.0,21067548,7,0.05,4096,1,1,variance_matched,2.6452517308816175,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-1.0,21067548,7,0.05,4096,1,1,identity,3.1411696595857164,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-1.0,21067565,8,0.05,4096,1,1,variance_matched,2.6036256342506796,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-1.0,21067565,8,0.05,4096,1,1,identity,3.1186074606511847,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,-1.0,21067582,9,0.05,4096,1,1,variance_matched,2.615178992599833,"{""direction"": [1.0]}"
exponential,exp(x),4.0,-1.0,21067582,9,0.05,4096,1,1,identity,3.1296171124614416,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,0.0,21068429,0,0.05,4096,1,1,variance_matched,3.641305131325122,"{""direction"": [1.0]}"
exponential,exp(x),4.0,0.0,21068429,0,0.05,4096,1,1,identity,3.125687566498651,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,0.0,21068446,1,0.05,4096,1,1,variance_matched,3.657767940910108,"{""direction"": [1.0]}"
exponential,exp(x),4.0,0.0,21068446,1,0.05,4096,1,1,identity,3.1197529747697,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,0.0,21068463,2,0.05,4096,1,1,variance_matched,3.63238857310504,"{""direction"": [1.0]}"
exponential,exp(x),4.0,0.0,21068463,2,0.05,4096,1,1,identity,3.1295505508457278,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,0.0,21068480,3,0.05,4096,1,1,variance_matched,3.6158146369822335,"{""direction"": [1.0]}"
exponential,exp(x),4.0,0.0,21068480,3,0.05,4096,1,1,identity,3.139762024336899,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,0.0,21068497,4,0.05,4096,1,1,variance_matched,3.5993257847136486,"{""direction"": [1.0]}"
exponential,exp(x),4.0,0.0,21068497,4,0.05,4096,1,1,identity,3.1296458013426234,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,0.0,21068514,5,0.05,4096,1,1,variance_matched,3.6296369457221385,"{""direction"": [1.0]}"
exponential,exp(x),4.0,0.0,21068514,5,0.05,4096,1,1,identity,3.151762791434697,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,0.0,21068531,6,0.05,4096,1,1,variance_matched,3.612203819313075,"{""direction"": [1.0]}"
exponential,exp(x),4.0,0.0,21068531,6,0.05,4096,1,1,identity,3.13133807598017,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,0.0,21068548,7,0.05,4096,1,1,variance_matched,3.620634891677657,"{""direction"": [1.0]}"
exponential,exp(x),4.0,0.0,21068548,7,0.05,4096,1,1,identity,3.1436733420142513,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,0.0,21068565,8,0.05,4096,1,1,variance_matched,3.632090744596156,"{""direction"": [1.0]}"
exponential,exp(x),4.0,0.0,21068565,8,0.05,4096,1,1,identity,3.146056388709722,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,0.0,21068582,9,0.05,4096,1,1,variance_matched,3.6008803551449216,"{""direction"": [1.0]}"
exponential,exp(x),4.0,0.0,21068582,9,0.05,4096,1,1,identity,3.1431424666112067,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,1.0,21069429,0,0.05,4096,1,1,variance_matched,4.623222114456296,"{""direction"": [1.0]}"
exponential,exp(x),4.0,1.0,21069429,0,0.05,4096,1,1,identity,3.1468469722607697,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,1.0,21069446,1,0.05,4096,1,1,variance_matched,4.627464613579266,"{""direction"": [1.0]}"
exponential,exp(x),4.0,1.0,21069446,1,0.05,4096,1,1,identity,3.130739832545518,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,1.0,21069463,2,0.05,4096,1,1,variance_matched,4.636719179634454,"{""direction"": [1.0]}"
exponential,exp(x),4.0,1.0,21069463,2,0.05,4096,1,1,identity,3.139855040413858,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,1.0,21069480,3,0.05,4096,1,1,variance_matched,4.637528397255009,"{""direction"": [1.0]}"
exponential,exp(x),4.0,1.0,21069480,3,0.05,4096,1,1,identity,3.1464613024638943,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,1.0,21069497,4,0.05,4096,1,1,variance_matched,4.608799779805241,"{""direction"": [1.0]}"
exponential,exp(x),4.0,1.0,21069497,4,0.05,4096,1,1,identity,3.120521167347472,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,1.0,21069514,5,0.05,4096,1,1,variance_matched,4.615417978920281,"{""direction"": [1.0]}"
exponential,exp(x),4.0,1.0,21069514,5,0.05,4096,1,1,identity,3.1252215045522918,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,1.0,21069531,6,0.05,4096,1,1,variance_matched,4.629660261647038,"{""direction"": [1.0]}"
exponential,exp(x),4.0,1.0,21069531,6,0.05,4096,1,1,identity,3.1264111812775885,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,1.0,21069548,7,0.05,4096,1,1,variance_matched,4.6035243691590075,"{""direction"": [1.0]}"
exponential,exp(x),4.0,1.0,21069548,7,0.05,4096,1,1,identity,3.1264243756904486,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,1.0,21069565,8,0.05,4096,1,1,variance_matched,4.631340316858877,"{""direction"": [1.0]}"
exponential,exp(x),4.0,1.0,21069565,8,0.05,4096,1,1,identity,3.12074381727466,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,1.0,21069582,9,0.05,4096,1,1,variance_matched,4.608303352490444,"{""direction"": [1.0]}"
exponential,exp(x),4.0,1.0,21069582,9,0.05,4096,1,1,identity,3.1381402213265104,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,2.0,21070429,0,0.05,4096,1,1,variance_matched,5.6279972301428725,"{""direction"": [1.0]}"
exponential,exp(x),4.0,2.0,21070429,0,0.05,4096,1,1,identity,3.1410849279772135,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,2.0,21070446,1,0.05,4096,1,1,variance_matched,5.594337878676052,"{""direction"": [1.0]}"
exponential,exp(x),4.0,2.0,21070446,1,0.05,4096,1,1,identity,3.1390105995664177,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,2.0,21070463,2,0.05,4096,1,1,variance_matched,5.602379274732113,"{""direction"": [1.0]}"
exponential,exp(x),4.0,2.0,21070463,2,0.05,4096,1,1,identity,3.14382311356277,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,2.0,21070480,3,0.05,4096,1,1,variance_matched,5.630136932390577,"{""direction"": [1.0]}"
exponential,exp(x),4.0,2.0,21070480,3,0.05,4096,1,1,identity,3.1183765043351994,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,2.0,21070497,4,0.05,4096,1,1,variance_matched,5.618376730847666,"{""direction"": [1.0]}"
exponential,exp(x),4.0,2.0,21070497,4,0.05,4096,1,1,identity,3.143521968988607,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,2.0,21070514,5,0.05,4096,1,1,variance_matched,5.622326053399069,"{""direction"": [1.0]}"
exponential,exp(x),4.0,2.0,21070514,5,0.05,4096,1,1,identity,3.141608738246372,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,2.0,21070531,6,0.05,4096,1,1,variance_matched,5.658793134605472,"{""direction"": [1.0]}"
exponential,exp(x),4.0,2.0,21070531,6,0.05,4096,1,1,identity,3.1468910121031426,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,2.0,21070548,7,0.05,4096,1,1,variance_matched,5.655881227987219,"{""direction"": [1.0]}"
exponential,exp(x),4.0,2.0,21070548,7,0.05,4096,1,1,identity,3.147741794329381,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,2.0,21070565,8,0.05,4096,1,1,variance_matched,5.611419443514997,"{""direction"": [1.0]}"
exponential,exp(x),4.0,2.0,21070565,8,0.05,4096,1,1,identity,3.1154123063750454,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,2.0,21070582,9,0.05,4096,1,1,variance_matched,5.635323526034527,"{""direction"": [1.0]}"
exponential,exp(x),4.0,2.0,21070582,9,0.05,4096,1,1,identity,3.1335908360557196,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,3.0,21071429,0,0.05,4096,1,1,variance_matched,6.61527554115108,"{""direction"": [1.0]}"
exponential,exp(x),4.0,3.0,21071429,0,0.05,4096,1,1,identity,3.1377040269053103,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,3.0,21071446,1,0.05,4096,1,1,variance_matched,6.598915064324443,"{""direction"": [1.0]}"
exponential,exp(x),4.0,3.0,21071446,1,0.05,4096,1,1,identity,3.131862412423697,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,3.0,21071463,2,0.05,4096,1,1,variance_matched,6.592167681583607,"{""direction"": [1.0]}"
exponential,exp(x),4.0,3.0,21071463,2,0.05,4096,1,1,identity,3.1504055162090374,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,3.0,21071480,3,0.05,4096,1,1,variance_matched,6.613254965403625,"{""direction"": [1.0]}"
exponential,exp(x),4.0,3.0,21071480,3,0.05,4096,1,1,identity,3.1413953931481093,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,3.0,21071497,4,0.05,4096,1,1,variance_matched,6.5911899042698865,"{""direction"": [1.0]}"
exponential,exp(x),4.0,3.0,21071497,4,0.05,4096,1,1,identity,3.13155166658837,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,3.0,21071514,5,0.05,4096,1,1,variance_matched,6.580444731789212,"{""direction"": [1.0]}"
exponential,exp(x),4.0,3.0,21071514,5,0.05,4096,1,1,identity,3.1434702788146267,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,3.0,21071531,6,0.05,4096,1,1,variance_matched,6.584814811470796,"{""direction"": [1.0]}"
exponential,exp(x),4.0,3.0,21071531,6,0.05,4096,1,1,identity,3.1496193410164475,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,3.0,21071548,7,0.05,4096,1,1,variance_matched,6.5786444613731705,"{""direction"": [1.0]}"
exponential,exp(x),4.0,3.0,21071548,7,0.05,4096,1,1,identity,3.1449893421978787,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,3.0,21071565,8,0.05,4096,1,1,variance_matched,6.594044736978756,"{""direction"": [1.0]}"
exponential,exp(x),4.0,3.0,21071565,8,0.05,4096,1,1,identity,3.144518844825896,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,3.0,21071582,9,0.05,4096,1,1,variance_matched,6.598087209927147,"{""direction"": [1.0]}"
exponential,exp(x),4.0,3.0,21071582,9,0.05,4096,1,1,identity,3.111294549497995,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,4.0,21072429,0,0.05,4096,1,1,variance_matched,7.3108002989913,"{""direction"": [1.0]}"
exponential,exp(x),4.0,4.0,21072429,0,0.05,4096,1,1,identity,3.15928644065819,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,4.0,21072446,1,0.05,4096,1,1,variance_matched,7.284689125981838,"{""direction"": [1.0]}"
exponential,exp(x),4.0,4.0,21072446,1,0.05,4096,1,1,identity,3.154541778469412,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,4.0,21072463,2,0.05,4096,1,1,variance_matched,7.29512278920912,"{""direction"": [1.0]}"
exponential,exp(x),4.0,4.0,21072463,2,0.05,4096,1,1,identity,3.135230983418051,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,4.0,21072480,3,0.05,4096,1,1,variance_matched,7.282156474143897,"{""direction"": [1.0]}"
exponential,exp(x),4.0,4.0,21072480,3,0.05,4096,1,1,identity,3.1482465162569664,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,4.0,21072497,4,0.05,4096,1,1,variance_matched,7.285578863754298,"{""direction"": [1.0]}"
exponential,exp(x),4.0,4.0,21072497,4,0.05,4096,1,1,identity,3.144927492854898,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,4.0,21072514,5,0.05,4096,1,1,variance_matched,7.263773140965386,"{""direction"": [1.0]}"
exponential,exp(x),4.0,4.0,21072514,5,0.05,4096,1,1,identity,3.1145881666564574,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,4.0,21072531,6,0.05,4096,1,1,variance_matched,7.293092821468577,"{""direction"": [1.0]}"
exponential,exp(x),4.0,4.0,21072531,6,0.05,4096,1,1,identity,3.13578595185592,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,4.0,21072548,7,0.05,4096,1,1,variance_matched,7.297379698264985,"{""direction"": [1.0]}"
exponential,exp(x),4.0,4.0,21072548,7,0.05,4096,1,1,identity,3.1518184600127825,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,4.0,21072565,8,0.05,4096,1,1,variance_matched,7.2631874094028825,"{""direction"": [1.0]}"
exponential,exp(x),4.0,4.0,21072565,8,0.05,4096,1,1,identity,3.137768322057198,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,4.0,21072582,9,0.05,4096,1,1,variance_matched,7.29411269419451,"{""direction"": [1.0]}"
exponential,exp(x),4.0,4.0,21072582,9,0.05,4096,1,1,identity,3.146282613574831,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,5.0,21073429,0,0.05,4096,1,1,variance_matched,7.520890830575698,"{""direction"": [1.0]}"
exponential,exp(x),4.0,5.0,21073429,0,0.05,4096,1,1,identity,3.1698555312980923,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,5.0,21073446,1,0.05,4096,1,1,variance_matched,7.513473708225332,"{""direction"": [1.0]}"
exponential,exp(x),4.0,5.0,21073446,1,0.05,4096,1,1,identity,3.146253342000467,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,5.0,21073463,2,0.05,4096,1,1,variance_matched,7.508919010004437,"{""direction"": [1.0]}"
exponential,exp(x),4.0,5.0,21073463,2,0.05,4096,1,1,identity,3.1546656596213563,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,5.0,21073480,3,0.05,4096,1,1,variance_matched,7.5072238727854215,"{""direction"": [1.0]}"
exponential,exp(x),4.0,5.0,21073480,3,0.05,4096,1,1,identity,3.1209176563388743,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,5.0,21073497,4,0.05,4096,1,1,variance_matched,7.5107681765866126,"{""direction"": [1.0]}"
exponential,exp(x),4.0,5.0,21073497,4,0.05,4096,1,1,identity,3.142146043101938,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,5.0,21073514,5,0.05,4096,1,1,variance_matched,7.516414176038285,"{""direction"": [1.0]}"
exponential,exp(x),4.0,5.0,21073514,5,0.05,4096,1,1,identity,3.1225159757440917,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,5.0,21073531,6,0.05,4096,1,1,variance_matched,7.501395023696288,"{""direction"": [1.0]}"
exponential,exp(x),4.0,5.0,21073531,6,0.05,4096,1,1,identity,3.1307648287529473,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,5.0,21073548,7,0.05,4096,1,1,variance_matched,7.521794097755836,"{""direction"": [1.0]}"
exponential,exp(x),4.0,5.0,21073548,7,0.05,4096,1,1,identity,3.1593339792920894,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,5.0,21073565,8,0.05,4096,1,1,variance_matched,7.504508922203993,"{""direction"": [1.0]}"
exponential,exp(x),4.0,5.0,21073565,8,0.05,4096,1,1,identity,3.1372014421409995,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,5.0,21073582,9,0.05,4096,1,1,variance_matched,7.514274604377742,"{""direction"": [1.0]}"
exponential,exp(x),4.0,5.0,21073582,9,0.05,4096,1,1,identity,3.1377117523091993,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,6.0,21074429,0,0.05,4096,1,1,variance_matched,7.532480243087771,"{""direction"": [1.0]}"
exponential,exp(x),4.0,6.0,21074429,0,0.05,4096,1,1,identity,3.1221682271718154,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,6.0,21074446,1,0.05,4096,1,1,variance_matched,7.555485665579601,"{""direction"": [1.0]}"
exponential,exp(x),4.0,6.0,21074446,1,0.05,4096,1,1,identity,3.124730245062686,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,6.0,21074463,2,0.05,4096,1,1,variance_matched,7.540606713490308,"{""direction"": [1.0]}"
exponential,exp(x),4.0,6.0,21074463,2,0.05,4096,1,1,identity,3.1425020599810174,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,6.0,21074480,3,0.05,4096,1,1,variance_matched,7.541420210567477,"{""direction"": [1.0]}"
exponential,exp(x),4.0,6.0,21074480,3,0.05,4096,1,1,identity,3.125091565070382,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,6.0,21074497,4,0.05,4096,1,1,variance_matched,7.531419660705639,"{""direction"": [1.0]}"
exponential,exp(x),4.0,6.0,21074497,4,0.05,4096,1,1,identity,3.1245776907661735,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,6.0,21074514,5,0.05,4096,1,1,variance_matched,7.537711880050493,"{""direction"": [1.0]}"
exponential,exp(x),4.0,6.0,21074514,5,0.05,4096,1,1,identity,3.1334741899259337,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,6.0,21074531,6,0.05,4096,1,1,variance_matched,7.550485277473677,"{""direction"": [1.0]}"
exponential,exp(x),4.0,6.0,21074531,6,0.05,4096,1,1,identity,3.1277827494819306,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,6.0,21074548,7,0.05,4096,1,1,variance_matched,7.543501260940376,"{""direction"": [1.0]}"
exponential,exp(x),4.0,6.0,21074548,7,0.05,4096,1,1,identity,3.13460333234756,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,6.0,21074565,8,0.05,4096,1,1,variance_matched,7.539043194834926,"{""direction"": [1.0]}"
exponential,exp(x),4.0,6.0,21074565,8,0.05,4096,1,1,identity,3.15629112092392,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,6.0,21074582,9,0.05,4096,1,1,variance_matched,7.544915541452616,"{""direction"": [1.0]}"
exponential,exp(x),4.0,6.0,21074582,9,0.05,4096,1,1,identity,3.141422824627181,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,7.0,21075429,0,0.05,4096,1,1,variance_matched,7.5466075057882875,"{""direction"": [1.0]}"
exponential,exp(x),4.0,7.0,21075429,0,0.05,4096,1,1,identity,3.137458903887489,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,7.0,21075446,1,0.05,4096,1,1,variance_matched,7.557373313775825,"{""direction"": [1.0]}"
exponential,exp(x),4.0,7.0,21075446,1,0.05,4096,1,1,identity,3.1731347116458264,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,7.0,21075463,2,0.05,4096,1,1,variance_matched,7.549737939131512,"{""direction"": [1.0]}"
exponential,exp(x),4.0,7.0,21075463,2,0.05,4096,1,1,identity,3.119408221768043,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,7.0,21075480,3,0.05,4096,1,1,variance_matched,7.550274498437348,"{""direction"": [1.0]}"
exponential,exp(x),4.0,7.0,21075480,3,0.05,4096,1,1,identity,3.152727671753309,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,7.0,21075497,4,0.05,4096,1,1,variance_matched,7.555300576127831,"{""direction"": [1.0]}"
exponential,exp(x),4.0,7.0,21075497,4,0.05,4096,1,1,identity,3.141284473068015,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,7.0,21075514,5,0.05,4096,1,1,variance_matched,7.540314973478517,"{""direction"": [1.0]}"
exponential,exp(x),4.0,7.0,21075514,5,0.05,4096,1,1,identity,3.131562913340825,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,7.0,21075531,6,0.05,4096,1,1,variance_matched,7.553040433745405,"{""direction"": [1.0]}"
exponential,exp(x),4.0,7.0,21075531,6,0.05,4096,1,1,identity,3.1305347010519045,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,7.0,21075548,7,0.05,4096,1,1,variance_matched,7.536088360067136,"{""direction"": [1.0]}"
exponential,exp(x),4.0,7.0,21075548,7,0.05,4096,1,1,identity,3.098609705869581,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,7.0,21075565,8,0.05,4096,1,1,variance_matched,7.556549267450913,"{""direction"": [1.0]}"
exponential,exp(x),4.0,7.0,21075565,8,0.05,4096,1,1,identity,3.151251721787808,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,7.0,21075582,9,0.05,4096,1,1,variance_matched,7.551896322971487,"{""direction"": [1.0]}"
exponential,exp(x),4.0,7.0,21075582,9,0.05,4096,1,1,identity,3.1609125136835425,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,8.0,21076429,0,0.05,4096,1,1,variance_matched,7.545237334479788,"{""direction"": [1.0]}"
exponential,exp(x),4.0,8.0,21076429,0,0.05,4096,1,1,identity,3.1246461316505796,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,8.0,21076446,1,0.05,4096,1,1,variance_matched,7.561423503480196,"{""direction"": [1.0]}"
exponential,exp(x),4.0,8.0,21076446,1,0.05,4096,1,1,identity,3.16456193412053,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,8.0,21076463,2,0.05,4096,1,1,variance_matched,7.549086226231018,"{""direction"": [1.0]}"
exponential,exp(x),4.0,8.0,21076463,2,0.05,4096,1,1,identity,3.151129012565576,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,8.0,21076480,3,0.05,4096,1,1,variance_matched,7.545055368606976,"{""direction"": [1.0]}"
exponential,exp(x),4.0,8.0,21076480,3,0.05,4096,1,1,identity,3.142575242627463,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,8.0,21076497,4,0.05,4096,1,1,variance_matched,7.55343931223025,"{""direction"": [1.0]}"
exponential,exp(x),4.0,8.0,21076497,4,0.05,4096,1,1,identity,3.1486593006177803,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,8.0,21076514,5,0.05,4096,1,1,variance_matched,7.5477564923787455,"{""direction"": [1.0]}"
exponential,exp(x),4.0,8.0,21076514,5,0.05,4096,1,1,identity,3.122108817490652,"{""projection"": [[1.0]]}"
exponential,exp(x),4.0,8.0,21076531,6,0.05,4096,1,1,variance_matched,7.552751728712652,"{""direction"": [1.0]}"
